,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,hit
16,FOREVER NOW,MICHAEL BUBLÉ,0.477,0.377,2,-6.054,1,0.032,0.836,0.0,0.117,0.453,131.593,220248,0
17,KNOW THE NAME,LEROYCE,0.746,0.69,8,-10.006,1,0.0619,0.00503,0.0,0.165,0.209,122.663,157858,0
18,BLACK BETTY,CARAVAN PALACE,0.832,0.948,4,-3.979,0,0.0502,0.192,0.000117,0.0806,0.864,121.973,189957,0
19,LA VIE EN ROSE,MICHAEL BUBLÉ,0.459,0.267,0,-8.948,1,0.0294,0.807,0.0,0.119,0.342,63.378,229963,0
20,I APOLOGIZE - SINGLE VERSION,ANITA BAKER,0.581,0.509,11,-10.9,1,0.0528,0.488,0.0,0.0703,0.363,77.255,256200,0
21,PERSONAL TOUCH,VINCENT INGALA,0.648,0.795,8,-9.88,1,0.0357,0.445,0.874,0.079,0.764,90.021,224627,1
22,LOW AND SLOW,BONEY JAMES,0.719,0.518,10,-10.605,0,0.038,0.787,0.828,0.108,0.871,76.008,248627,0
23,SUNNY NIGHTS,LEROYCE,0.813,0.403,7,-11.101,1,0.344,0.0315,0.0,0.11,0.66,111.904,240980,0
24,SOULFUL,L'INDÉCIS,0.529,0.339,4,-10.7,0,0.108,0.494,0.866,0.122,0.11,173.697,220690,0
25,WHATEVER IT TAKES,ANITA BAKER,0.712,0.416,11,-11.688,1,0.0295,0.474,4.14e-05,0.0519,0.407,132.111,335400,0
26,WINDOW OF THE SOUL,CHUCK LOEB,0.773,0.511,4,-10.256,0,0.0731,0.453,0.903,0.0428,0.86,90.058,247333,0
27,LET'S DO IT (LET'S FALL IN LOVE),ELLA FITZGERALD,0.357,0.247,5,-11.376,1,0.0296,0.661,0.0,0.0904,0.385,79.075,215520,0
28,93.,YEYTS.,0.614,0.67,8,-12.307,0,0.0512,0.226,0.853,0.368,0.373,86.012,84637,0
29,KERALA,BONOBO,0.529,0.739,7,-9.578,0,0.0718,0.0237,0.607,0.171,0.138,124.75,237547,0
30,NAYHOO,CHON,0.814,0.572,4,-7.09,1,0.0788,0.554,0.0,0.102,0.63,125.014,171072,0
31,UNFORGETTABLE,MICHAEL BUBLÉ,0.442,0.489,5,-6.157,1,0.0269,0.555,8.87e-06,0.117,0.326,91.179,188028,0
32,BREAK APART,BONOBO,0.648,0.458,5,-15.169,1,0.0311,0.864,0.0944,0.366,0.0848,119.96,274693,0
33,ISN'T SHE LOVELY,TOM MISCH,0.468,0.48,4,-16.005,1,0.432,0.992,0.842,0.375,0.59,178.673,86925,0
34,NIGHT AND DAY,DIANA KRALL,0.49,0.121,5,-18.532,1,0.029,0.872,0.0808,0.122,0.256,103.683,278293,0
35,ON THE SUNNY SIDE OF THE STREET,DIZZY GILLESPIE,0.671,0.352,0,-11.511,1,0.0556,0.532,0.000141,0.11,0.396,120.235,342891,0
36,ZEPHYR,KAYLA WATERS,0.605,0.847,1,-9.2,0,0.0307,0.307,0.737,0.112,0.631,100.005,293613,1
37,I SAY A LITTLE PRAYER,ARETHA FRANKLIN,0.59,0.355,9,-14.051,1,0.0352,0.48,0.0,0.0585,0.499,133.03,216773,0
38,IT KEEPS COMING BACK,NORMAN BROWN,0.593,0.63,10,-8.86,1,0.0306,0.674,0.903,0.367,0.624,91.975,249300,1
39,TRUDI'S MOOD,RUBY RUSHTON,0.683,0.249,10,-21.362,0,0.0511,0.245,0.0528,0.0711,0.799,82.476,93976,0
40,EVERYONE BUT YOU,CINDY BRADLEY,0.613,0.667,5,-7.475,0,0.0317,0.748,0.855,0.511,0.448,92.997,311360,1
41,SOMETHING ABOUT YOU,BRIAN SIMPSON,0.689,0.89,11,-9.896,0,0.0409,0.101,0.88,0.0831,0.791,99.981,313973,0
42,COFFEE & JAZZ,CAFE MUSIC BGM CHANNEL,0.659,0.262,7,-18.118,1,0.0405,0.937,0.755,0.101,0.417,128.169,186528,0
43,L-O-V-E,GREGORY PORTER,0.656,0.278,11,-14.032,0,0.0908,0.709,8.19e-06,0.13,0.554,108.739,128520,0
44,MASCARAM SETABA - STEREO MASTER,MULATU ASTATKE,0.495,0.398,11,-15.992,0,0.0483,0.67,0.683,0.111,0.854,141.105,167933,0
45,BEING HERE,MAMMAL HANDS,0.267,0.0468,1,-26.101,1,0.0389,0.973,0.224,0.103,0.0726,103.027,87341,0
46,HELP ME MAKE IT THROUGH THE NIGHT,MICHAEL BUBLÉ,0.442,0.567,2,-5.207,1,0.0301,0.493,0.0,0.114,0.439,78.998,222162,0
47,JUST DANCE,ADAM HAWLEY,0.762,0.701,4,-6.291,0,0.0284,0.175,0.549,0.131,0.781,99.026,263493,0
48,ROCK TIME JAZZ,CAFE MUSIC BGM CHANNEL,0.75,0.225,2,-18.36,1,0.0422,0.883,0.849,0.123,0.397,96.061,168536,0
49,PEACEFUL,CAFE MUSIC BGM CHANNEL,0.484,0.0289,8,-29.617,1,0.0394,0.954,0.95,0.125,0.204,128.272,153003,0
50,MORNING BREEZE,JAZZ HOLDOUTS,0.724,0.617,0,-9.137,1,0.0303,0.0191,0.875,0.0925,0.738,97.983,252333,1
51,KASALEFKUT-HULU - STEREO MASTER,MULATU ASTATKE,0.685,0.303,1,-15.625,1,0.0383,0.583,0.843,0.0948,0.856,82.761,146253,0
52,JAZZ CLASSIC,CAFE MUSIC BGM CHANNEL,0.682,0.37,9,-14.811,1,0.0296,0.875,0.651,0.111,0.484,133.994,182480,0
53,WHAT THE WORLD NEEDS NOW IS LOVE,STEVE TYRELL,0.614,0.423,4,-8.288,0,0.0343,0.801,0.0,0.112,0.331,94.029,291840,0
54,PIANO STRING,CAFE MUSIC BGM CHANNEL,0.447,0.067,2,-26.133,0,0.0423,0.955,0.91,0.0972,0.126,121.935,168015,0
55,JAZZYFAV.,YEYTS.,0.875,0.0758,9,-12.55,0,0.288,0.241,0.718,0.115,0.852,95.993,72000,0
56,SMOKE THAT,GRIZ,0.695,0.603,0,-8.828,0,0.269,0.447,5.92e-06,0.281,0.479,90.227,181333,0
57,BRIAN,ALFA MIST,0.721,0.385,4,-13.616,0,0.0405,0.611,0.675,0.101,0.203,87.181,154867,0
58,IMAGINE (LIVING AS ONE),BOB BALDWIN,0.787,0.494,0,-9.384,1,0.0372,0.662,0.562,0.0979,0.588,91.99,309981,0
59,LITTLE PARADISE,ELIANE ELIAS,0.399,0.277,5,-15.422,0,0.0357,0.875,0.638,0.113,0.127,80.465,299507,0
60,BOSSA NOVA PARTY,CAFE MUSIC BGM CHANNEL,0.612,0.455,6,-14.142,0,0.0452,0.799,0.859,0.174,0.603,81.0,173433,0
61,GYPSY SOUL,ALTHEA RENE,0.795,0.557,7,-6.303,0,0.0735,0.722,0.13,0.115,0.618,96.021,222747,1
62,COFFEE HOUSE TRIP,CAFE MUSIC BGM CHANNEL,0.562,0.308,0,-18.043,1,0.0318,0.905,0.961,0.169,0.518,95.1,169577,0
63,EMBRACE ​,JEFF RYAN,0.523,0.619,8,-6.097,1,0.0267,0.252,0.791,0.172,0.336,80.013,282533,0
64,YOU'RE ON MY MIND,TOM MISCH,0.783,0.393,4,-8.035,1,0.0389,0.57,0.000621,0.11,0.132,99.973,258747,0
65,HAPPY GO LUCKY,PAUL HARDCASTLE,0.641,0.732,4,-9.271,0,0.033,0.504,0.87,0.112,0.842,99.991,253326,0
66,AL NORTE,SILVANA ESTRADA,0.633,0.248,9,-12.592,1,0.0372,0.951,3.69e-05,0.162,0.337,138.092,199936,0
67,TAKE MY BREATH AWAY,FLORA MARTÍNEZ,0.852,0.225,1,-13.899,1,0.05,0.83,4.97e-05,0.0996,0.399,96.018,210546,0
68,AFTER SONG,CAFE MUSIC BGM CHANNEL,0.552,0.238,5,-20.957,1,0.0671,0.221,0.924,0.107,0.643,67.123,178946,0
69,WHEN I FALL IN LOVE,MICHAEL BUBLÉ,0.228,0.342,0,-8.038,1,0.0314,0.718,0.0136,0.162,0.0788,115.562,243507,0
70,A TOWN WITH AN OCEAN VIEW - JAZZ VERSION,CAFE MUSIC BGM CHANNEL,0.569,0.199,7,-15.192,1,0.0393,0.957,0.909,0.126,0.555,141.791,256800,0
71,ERRDAY 99,J. RAWLS,0.575,0.405,1,-10.677,1,0.0452,0.247,0.751,0.159,0.18,86.983,88236,0
72,BAMBRO KOYO GANDA,BONOBO,0.723,0.571,1,-10.22,1,0.0572,0.21,0.334,0.133,0.185,115.518,302428,0
73,EVERYDAY IS SUNDAY,THELONIOUS COLTRANE,0.76,0.363,1,-11.946,1,0.193,0.446,0.836,0.097,0.973,86.024,55853,0
74,TE GUARDO,SILVANA ESTRADA,0.44,0.387,4,-9.748,0,0.0519,0.899,0.000243,0.0892,0.172,100.504,201674,0
75,JAZZ WORLD,CAFE MUSIC BGM CHANNEL,0.6,0.219,5,-19.83,1,0.0468,0.972,0.827,0.0934,0.478,129.7,186939,0
76,BODY AND SOUL,ANITA BAKER,0.532,0.432,8,-10.481,0,0.0387,0.55,0.0,0.0754,0.219,109.112,342000,0
77,THERAPY,LEROYCE,0.654,0.636,8,-9.751,0,0.165,0.0274,4.92e-06,0.16,0.579,151.904,219246,0
78,WE MIGHT AS WELL DANCE,MADELEINE PEYROUX,0.65,0.307,10,-12.014,0,0.0639,0.921,0.000655,0.111,0.231,89.862,194310,0
79,VELVET GROOVE,ERIC VALENTINE,0.732,0.689,6,-6.791,1,0.0593,0.28,0.79,0.115,0.738,95.007,237029,1
80,KICKS,BONEY JAMES,0.699,0.65,7,-9.008,1,0.0507,0.178,0.438,0.124,0.511,89.002,245253,1
81,CONSEQUENCES,MARION MEADOWS,0.751,0.486,11,-8.161,0,0.0802,0.475,0.103,0.341,0.372,90.007,236723,0
82,GROOVIN' J,JACOB WEBB,0.725,0.662,10,-8.462,0,0.0311,0.0468,0.0238,0.0775,0.425,102.929,266146,0
83,PYOR,DARIUS,0.832,0.616,8,-7.656,1,0.0865,0.462,0.848,0.122,0.0751,107.577,261187,0
84,WARM,N O R M A L,0.719,0.263,10,-14.562,0,0.654,0.666,0.679,0.215,0.42,80.036,102023,0
85,REBORN,COLIN STETSON,0.157,0.158,1,-10.284,1,0.044,0.351,0.225,0.134,0.0266,133.429,231573,0
86,'S WONDERFUL,TONY BENNETT,0.546,0.244,7,-12.515,0,0.0435,0.885,9.21e-05,0.108,0.412,77.248,170187,0
87,WATERSLIDE,CHON,0.613,0.848,9,-7.005,1,0.0438,0.00563,0.842,0.315,0.589,87.05,206247,0
88,MIDNITE OIL - SPARKZZZ,JOE ARMON-JONES,0.704,0.374,10,-15.741,0,0.0505,0.729,0.9,0.35,0.398,120.039,196116,0
89,SPRING CAN REALLY HANG YOU UP THE MOST,BILL CHARLAP TRIO,0.386,0.0481,2,-25.336,0,0.04,0.934,0.852,0.101,0.0714,148.305,474787,0
90,STARS FELL ON ALABAMA,LIZZ WRIGHT,0.492,0.195,2,-14.387,1,0.0272,0.94,0.0108,0.108,0.161,89.777,232280,0
91,MIX MUSIC,CAFE MUSIC BGM CHANNEL,0.489,0.0744,11,-23.323,0,0.0397,0.947,0.903,0.118,0.236,123.62,194035,0
92,SWEET CAFE,CAFE MUSIC BGM CHANNEL,0.771,0.298,7,-18.485,1,0.0349,0.9,0.613,0.119,0.581,108.037,156936,0
93,PATA PATA - STEREO VERSION,MIRIAM MAKEBA,0.823,0.8,8,-7.198,1,0.0419,0.614,0.0,0.0934,0.969,126.315,180174,0
94,STARDUST,BOBBY HUTCHERSON,0.352,0.0351,1,-22.254,1,0.0347,0.975,0.607,0.193,0.21,56.16,323600,0
95,18TH & VINE,JULIAN VAUGHN,0.551,0.73,7,-6.921,0,0.0394,0.4,0.188,0.126,0.459,77.948,284806,1
96,ラビリンス,MONDO GROSSO,0.695,0.614,6,-8.382,1,0.0344,0.0796,0.00229,0.364,0.493,121.975,294000,0
97,MOON MUSIC,CAFE MUSIC BGM CHANNEL,0.481,0.087,1,-25.403,1,0.0374,0.944,0.938,0.105,0.118,118.773,155986,0
98,OHIO,JON BATISTE,0.425,0.204,2,-13.097,0,0.0334,0.978,0.000481,0.11,0.121,122.093,292760,0
99,FAST JAZZ DANCE,CAFE MUSIC BGM CHANNEL,0.551,0.336,5,-16.537,1,0.0316,0.896,0.914,0.0817,0.431,96.708,165512,0
100,ADRIATIC FLOW,THREESTYLE,0.633,0.731,2,-5.93,0,0.0317,0.477,0.286,0.08,0.342,150.001,247653,0
101,BREAKFAST & COFFEE,CAFE MUSIC BGM CHANNEL,0.711,0.248,5,-19.138,0,0.0444,0.435,0.912,0.105,0.777,88.053,161459,0
102,MERRY-GO-ROUND OF LIFE - JAZZ VERSION,CAFE MUSIC BGM CHANNEL,0.694,0.187,7,-17.076,0,0.0438,0.959,0.871,0.132,0.362,127.001,187120,0
103,THERE'S A SMALL HOTEL,BILL CHARLAP TRIO,0.61,0.15,9,-20.559,0,0.0352,0.852,0.859,0.106,0.205,104.815,401493,0
104,BOOGIE WONDERLAND,"EARTH, WIND & FIRE",0.766,0.857,2,-8.647,0,0.03,0.0414,0.366,0.0288,0.967,131.982,495773,0
105,SMILE,GREGORY PORTER,0.0866,0.203,3,-15.246,1,0.0338,0.854,0.000184,0.179,0.0717,173.908,257533,0
106,SLEEPY TEA,CHON,0.317,0.832,2,-7.97,1,0.112,0.0105,0.857,0.0793,0.324,174.961,185342,0
107,SUNSET & COFFEE,CAFE MUSIC BGM CHANNEL,0.484,0.0656,5,-24.437,0,0.0417,0.951,0.928,0.114,0.145,130.74,244039,0
108,BOSSA NOVA BLEND,CAFE MUSIC BGM CHANNEL,0.685,0.365,8,-16.896,1,0.037,0.848,0.545,0.117,0.571,120.036,200502,0
109,TRYING TO WIN YOUR LOVE,RENEE OLSTEAD,0.381,0.241,8,-12.927,1,0.0309,0.721,0.172,0.314,0.5,181.477,158997,0
110,LAVISH,SPECIAL EFX,0.689,0.74,2,-8.641,0,0.0371,0.227,0.485,0.107,0.476,106.996,245164,1
111,PRINCESS MONONOKE - JAZZ VERSION,CAFE MUSIC BGM CHANNEL,0.473,0.162,7,-15.068,0,0.0466,0.976,0.92,0.11,0.22,78.67,204640,0
112,MY NEIGHBOR TOTORO - BOSSANOVA VERSION,CAFE MUSIC BGM CHANNEL,0.753,0.127,5,-18.922,1,0.0533,0.961,0.857,0.105,0.362,114.019,277587,0
113,WHEN YOU'RE SMILING,MICHAEL BUBLÉ,0.595,0.521,8,-4.196,1,0.0613,0.576,0.0,0.151,0.499,75.587,170692,0
114,DREAM,DIANA KRALL,0.478,0.095,0,-18.664,1,0.0294,0.848,0.0021,0.0883,0.184,67.858,243480,0
115,CHILLFOOL CHILLUSION,YEYTS.,0.808,0.375,6,-12.867,1,0.0633,0.871,0.874,0.1,0.58,142.019,58000,0
116,SAMPLE THAT,SKINNY HIGHTOWER,0.646,0.845,1,-10.554,0,0.0333,0.0959,0.917,0.273,0.503,100.028,260886,0
117,VELOURS,ANOMALIE,0.541,0.465,1,-5.325,0,0.204,0.247,0.891,0.255,0.451,178.4,256180,0
118,SPRING CAFE,CAFE MUSIC BGM CHANNEL,0.553,0.0705,5,-24.507,0,0.0381,0.963,0.913,0.102,0.183,65.662,182989,0
119,MASHITA,MANSUR BROWN,0.52,0.207,9,-18.143,1,0.0311,0.81,0.891,0.111,0.339,135.842,172373,0
120,SETTLE FOR MY LOVE - REMASTERED VERSION,PATRICE RUSHEN,0.674,0.57,8,-9.022,0,0.0334,0.494,0.0022,0.214,0.493,125.863,313987,0
121,CURVES,TORD GUSTAVSEN TRIO,0.515,0.0283,9,-28.954,1,0.0402,0.963,0.927,0.0906,0.0886,100.598,379533,0
122,I CAN'T TAKE MY EYES OFF YOU,DENISE KING,0.57,0.262,8,-14.209,1,0.041,0.757,0.00209,0.0881,0.29,112.692,199708,0
123,PACK DIE REISETASCHE,BEAMIC,0.72,0.766,11,-7.4,0,0.0738,0.0295,0.883,0.0498,0.806,178.006,71568,0
124,CARRYING YOU - BOSSANOVA VERSION,CAFE MUSIC BGM CHANNEL,0.719,0.168,6,-16.774,1,0.045,0.968,0.886,0.109,0.476,114.921,225707,0
125,YA JUST NEED 2 BELIEVE IN YASELF,FOLAMOUR,0.872,0.603,8,-10.671,1,0.0766,0.215,0.537,0.109,0.33,124.999,422400,0
126,TIME TRAVEL,CAFE MUSIC BGM CHANNEL,0.348,0.279,7,-17.997,0,0.0406,0.912,0.889,0.111,0.522,78.981,200478,0
127,SKIP STEP,NATE SMITH,0.67,0.858,10,-8.86,0,0.0383,0.184,0.902,0.163,0.96,112.766,184354,0
128,BLUES FOR JEFF,PAUL BROWN,0.762,0.572,10,-7.744,0,0.0403,0.44,0.593,0.0731,0.688,96.622,223474,0
129,LOST,ROBOHANDS,0.54,0.431,1,-13.756,0,0.0411,0.028,0.763,0.633,0.232,73.207,107582,0
130,SQUARE ONE,PETE ROCK,0.79,0.588,6,-9.13,1,0.28,0.131,1.09e-05,0.341,0.673,87.988,261160,0
131,WIND FOREST - JAZZ VERSION,CAFE MUSIC BGM CHANNEL,0.499,0.0772,5,-19.147,0,0.0363,0.97,0.91,0.0933,0.184,65.147,322667,0
132,MY SONG FOR YOU,PAULA ATHERTON,0.705,0.635,4,-6.395,0,0.0278,0.536,0.0161,0.113,0.525,102.933,278200,1
133,BEAUTIFUL LATTE,CAFE MUSIC BGM CHANNEL,0.539,0.0725,2,-24.584,1,0.0412,0.92,0.927,0.101,0.22,117.227,139053,0
134,GIVE ME A KISS,EMILIE SCHIØTT,0.906,0.435,0,-10.07,1,0.0414,0.694,0.000111,0.12,0.636,117.056,118260,0
135,FACE TO FACE,CAFE MUSIC BGM CHANNEL,0.734,0.309,0,-15.027,1,0.0553,0.895,0.0594,0.111,0.392,86.126,188092,0
136,SOUND WAVE,CAFE MUSIC BGM CHANNEL,0.504,0.334,0,-17.658,1,0.0364,0.928,0.942,0.115,0.508,82.603,182880,0
137,TENÍAS QUE SER TÚ,SILVANA ESTRADA,0.603,0.675,4,-6.555,0,0.0637,0.399,0.0,0.124,0.82,93.766,141830,0
138,AFTER YOU'VE GONE,EDDIE HENDERSON,0.382,0.158,10,-12.962,1,0.0466,0.986,0.823,0.127,0.314,46.95,424243,0
139,STREET FIGHTER MAS,KAMASI WASHINGTON,0.6,0.665,9,-8.291,0,0.0939,0.581,0.952,0.103,0.691,81.1,358151,0
140,I'VE GOT DREAMS TO REMEMBER,OTIS REDDING,0.389,0.277,9,-13.15,1,0.0279,0.495,0.0,0.138,0.402,141.75,195867,0
141,THE SILENCE OF YOUR HEART,PAOLO FRESU,0.439,0.0554,3,-15.183,1,0.0349,0.984,0.00382,0.111,0.178,101.015,261415,0
142,DRAW ME NEARER,JOEY ALEXANDER,0.698,0.214,7,-15.785,1,0.0378,0.803,0.893,0.112,0.172,121.769,282387,0
143,COMING HOME,EMILIE SCHIØTT,0.712,0.263,9,-11.551,1,0.104,0.669,9.17e-06,0.0947,0.388,114.846,137919,0
144,READY TO GO,THREESTYLE,0.683,0.798,4,-6.768,0,0.0385,0.319,0.184,0.0762,0.676,99.98,240300,1
145,JAZZ WATCHING,CAFE MUSIC BGM CHANNEL,0.366,0.296,10,-18.318,1,0.0393,0.904,0.887,0.119,0.414,199.971,188058,0
146,YIN AND YANG,UYAMA HIROTO,0.499,0.659,1,-4.589,1,0.0271,0.0236,0.86,0.145,0.194,74.936,191533,0
147,LE SUD,L'INDÉCIS,0.81,0.423,11,-11.215,0,0.217,0.427,0.397,0.092,0.403,92.966,185806,0
148,NIGHT STATION,CAFE MUSIC BGM CHANNEL,0.509,0.0855,2,-24.08,1,0.0449,0.938,0.919,0.11,0.109,119.38,170021,0
149,CHAPTER,BUGSEED,0.398,0.523,1,-11.209,1,0.0755,0.145,0.803,0.146,0.0332,176.636,98182,0
150,ALWAYS WITH ME - JAZZ VERSION,CAFE MUSIC BGM CHANNEL,0.591,0.0888,5,-17.612,1,0.0479,0.975,0.888,0.126,0.172,135.768,246107,0
151,STROLL - BOSSANOVA VERSION,CAFE MUSIC BGM CHANNEL,0.738,0.158,9,-17.353,0,0.0559,0.961,0.887,0.105,0.491,138.58,122773,0
152,WE LOVE COFFEE,CAFE MUSIC BGM CHANNEL,0.775,0.27,9,-18.395,1,0.0431,0.744,0.82,0.0928,0.375,105.063,182465,0
153,COIN,CAFE MUSIC BGM CHANNEL,0.509,0.05,0,-24.507,0,0.0404,0.967,0.884,0.11,0.241,108.521,157539,0
154,MOTHER - BOSSANOVA VERSION,CAFE MUSIC BGM CHANNEL,0.67,0.143,3,-18.781,1,0.049,0.98,0.91,0.0839,0.38,119.864,288293,0
155,HUMMINGBIRD,B.B. KING,0.531,0.593,0,-9.2,0,0.0382,0.533,4.78e-05,0.0446,0.647,162.34,280547,0
156,THE B SPOT,BYRON MILLER,0.705,0.502,2,-10.847,0,0.0313,0.545,0.106,0.267,0.38,91.991,299627,0
157,PEACE,JOEY ALEXANDER,0.492,0.126,5,-18.791,0,0.0353,0.917,0.823,0.141,0.147,106.178,319640,0
158,WHEREYOUGONNAGO?,JITWAM,0.812,0.855,2,-9.117,0,0.106,0.34,0.0857,0.127,0.479,118.013,308875,0
159,NOTRE-DAME EST,ANOMALIE,0.587,0.614,7,-6.728,1,0.125,0.73,0.849,0.0934,0.522,79.863,147125,0
160,MOOD INDIGO,DUKE ELLINGTON,0.336,0.136,10,-12.604,1,0.0408,0.993,0.832,0.288,0.0458,76.831,159773,0
161,STUDY CAFÉ,CAFE MUSIC BGM CHANNEL,0.645,0.198,5,-19.275,0,0.0395,0.967,0.857,0.117,0.41,104.884,224324,0
162,DEPARTURE - BOSSANOVA VERSION,CAFE MUSIC BGM CHANNEL,0.738,0.112,5,-19.033,1,0.0551,0.971,0.903,0.0885,0.398,118.139,250867,0
163,BREAK TIME,CAFE MUSIC BGM CHANNEL,0.779,0.104,5,-21.03,0,0.0542,0.704,0.92,0.109,0.358,78.997,153920,0
164,GEORGE DUKE,IVAN AVE,0.552,0.525,0,-10.982,1,0.219,0.619,1.27e-05,0.117,0.57,93.996,183880,0
165,KIND,PLINI,0.612,0.714,5,-6.896,0,0.0321,0.056,0.87,0.0872,0.525,125.015,240000,0
166,PETIT PRINCE DU MACADAM,FOLAMOUR,0.655,0.794,10,-5.872,0,0.25,0.082,0.0791,0.0457,0.667,187.007,184939,0
167,COFFEE SHOP STREET,CAFE MUSIC BGM CHANNEL,0.567,0.352,5,-16.627,1,0.035,0.931,0.908,0.114,0.627,94.944,134922,0
168,JAZZ TRIP,CAFE MUSIC BGM CHANNEL,0.631,0.293,9,-19.022,1,0.0396,0.936,0.915,0.128,0.261,95.03,117293,0
169,THEY CAN’T TAKE THAT AWAY FROM ME,JOSÉ JAMES,0.532,0.263,2,-9.845,1,0.0307,0.863,2.43e-06,0.119,0.321,107.868,124987,0
170,GROOVE OF SATAN,OWANE,0.594,0.573,2,-10.707,0,0.0282,0.0155,0.974,0.156,0.2,111.017,92500,0
171,I WILL,DEE BROWN,0.665,0.765,0,-9.448,1,0.0303,0.631,0.842,0.128,0.774,105.039,260477,0
172,LATE NIGHT TIME,CAFE MUSIC BGM CHANNEL,0.46,0.0732,5,-24.97,1,0.0384,0.955,0.932,0.117,0.152,108.782,188013,0
173,HAPPY STATION,CAFE MUSIC BGM CHANNEL,0.881,0.262,2,-17.433,0,0.0581,0.87,0.729,0.109,0.528,95.946,188459,0
174,CREATIVE,CAFE MUSIC BGM CHANNEL,0.568,0.237,2,-20.91,1,0.0418,0.92,0.816,0.109,0.524,75.907,198512,0
175,I GOT SOUL,LEROYCE,0.57,0.477,11,-10.609,1,0.385,0.0689,0.0,0.202,0.185,147.598,249704,0
176,LOVE DONUTS,CAFE MUSIC BGM CHANNEL,0.759,0.209,2,-19.623,1,0.0873,0.581,0.884,0.102,0.777,140.004,173190,0
177,SWEET LOVE,ANITA BAKER,0.508,0.523,10,-11.754,0,0.0231,0.36,0.0,0.0845,0.666,89.254,266173,0
178,L-O-V-E,DIANA KRALL,0.682,0.204,9,-13.294,0,0.0411,0.798,0.000186,0.0728,0.379,130.657,260987,0
179,SOLITUDE,DUKE ELLINGTON,0.4,0.0881,5,-14.588,0,0.0273,0.993,0.569,0.107,0.24,80.883,191293,0
180,CUP OF CAKE,CAFE MUSIC BGM CHANNEL,0.621,0.286,0,-17.133,1,0.0334,0.949,0.837,0.157,0.337,99.899,239508,0
181,MOON RIVER,NICOLE HENRY,0.301,0.226,6,-12.411,1,0.0327,0.891,0.000229,0.12,0.235,52.081,310827,0
182,MY QUEEN IS ALBERTINA SISULU,SONS OF KEMET,0.404,0.775,2,-8.34,1,0.122,0.192,0.891,0.0757,0.784,202.823,314693,0
183,PEACE,ENRICO RAVA,0.172,0.0321,5,-21.81,1,0.0372,0.952,0.968,0.111,0.0422,91.305,89977,0
184,BEFORE SUMMER,CAFE MUSIC BGM CHANNEL,0.739,0.268,9,-19.208,0,0.0762,0.433,0.912,0.107,0.826,143.958,169938,0
185,COFFEE TUNE,CAFE MUSIC BGM CHANNEL,0.456,0.0944,4,-24.255,1,0.0417,0.935,0.895,0.0999,0.187,65.307,126543,0
186,KULUNMANQUELESHI - STEREO MASTER,MULATU ASTATKE,0.628,0.34,8,-15.703,1,0.0391,0.693,0.731,0.164,0.62,152.543,131933,0
