,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,hit
62,CITY ON A HILL,L'OUTLANDER,0.671,0.0883,10,-14.204,0,0.0389,0.957,0.947,0.103,0.301,80.019,164312,0
63,KOSHI,LIVING ROOM,0.648,0.179,2,-16.498,1,0.0511,0.918,0.939,0.246,0.221,140.028,125571,0
64,TIDES,BONOBO,0.6,0.314,4,-9.109,0,0.0351,0.791,0.419,0.0681,0.201,126.948,226147,0
65,NOTES AND NIGHTS,TATE JACKSON TRIO,0.338,0.169,1,-19.182,1,0.0474,0.95,0.957,0.11,0.317,179.187,184470,0
66,THERAPY PT. 2 [FEAT. MAC MILLER],ROBERT GLASPER,0.603,0.885,10,-5.67,0,0.432,0.0875,0,0.169,0.735,164.103,202225,0
67,WILLPOWER,L'OUTLANDER,0.649,0.253,11,-12.444,0,0.0395,0.81,0.822,0.0919,0.347,87.011,163471,0
68,RIGHT OR WRONG,NORTH WEST TRIO,0.615,0.186,8,-16.086,1,0.0494,0.96,0.888,0.351,0.195,119.409,209408,0
69,MORNIN,JAMES EARLE TRIO,0.491,0.168,5,-19.009,1,0.0391,0.878,0.799,0.0901,0.226,134.011,153287,0
70,KEFEE,MINDELIQ,0.511,0.0983,0,-21.129,1,0.042,0.937,0.84,0.112,0.116,150.879,168649,0
71,"FORGET ABOUT IT, AL",THREE FOUR TRIO,0.554,0.111,5,-18.005,0,0.0313,0.958,0.959,0.104,0.12,102.561,158645,0
72,VARENNE,BLADVERK BAND,0.437,0.0872,10,-18.543,1,0.0392,0.966,0.749,0.176,0.188,50.415,224327,0
73,SOULRIGHT,LAMAR AZUL,0.537,0.387,8,-9.054,1,0.126,0.574,0.893,0.114,0.278,176.04,152896,0
74,ALL THE STARS,FRANKLIN TRIO,0.311,0.116,11,-18.167,1,0.0292,0.935,0.496,0.119,0.0723,85.999,328811,0
75,BEWITCHED,JADEN BERRY,0.322,0.152,8,-16.765,1,0.0388,0.958,0.899,0.127,0.203,177.73,207206,0
76,YOUR LIGHT,GRIZ,0.618,0.956,4,-3.062,0,0.0435,0.0205,0.33,0.219,0.772,100.02,237600,0
77,WANDER,LAZLOW,0.79,0.409,3,-10.388,0,0.0795,0.188,0.818,0.0976,0.251,87.026,124127,0
78,BRING SOME LOVIN',FLATLAND PARK,0.505,0.166,0,-17.446,1,0.0361,0.938,0.915,0.0794,0.187,61.558,189477,0
79,GEORGIA ON MY MIND,NOUVEAU JAZZ TRIO,0.508,0.173,9,-16.946,0,0.041,0.928,0.951,0.122,0.197,62.343,192573,0
80,DID I REMEMBER,CATHERINE RUSSELL,0.677,0.264,8,-9.111,1,0.0357,0.904,0.00601,0.0825,0.438,120.974,206653,0
81,ON A CLEAR DAY,THE NORTH SEA TRIO,0.604,0.117,0,-18.05,1,0.0369,0.968,0.884,0.0928,0.297,112.502,157877,0
82,SWEET AND LOVELY,NOUVEAU JAZZ TRIO,0.501,0.116,5,-17.453,1,0.0385,0.963,0.943,0.28,0.194,129.83,184992,0
83,YOU WANT MY LOVE,"EARTH, WIND & FIRE",0.609,0.746,5,-5.429,0,0.0814,0.0185,0,0.306,0.629,80.967,194374,0
84,BIRDS IN THE SKY,MINDELIQ,0.668,0.173,0,-14.207,0,0.0697,0.577,0.86,0.121,0.282,140.032,150893,0
85,CLEAR SIGHT,MIDTOWN TRIO,0.576,0.127,10,-16.564,1,0.0376,0.941,0.915,0.196,0.169,77.629,167114,0
86,"I LOVES YOU, PORGY",KEANAN FIELD GROUP,0.561,0.0579,7,-22.358,0,0.0358,0.972,0.931,0.11,0.173,103.85,210292,0
87,EVENING SILENCE,THREE FOUR TRIO,0.432,0.137,8,-16.853,1,0.0318,0.96,0.906,0.121,0.111,89.117,267893,0
88,PENSATIVA,GENE HART TRIO,0.503,0.148,9,-18.948,0,0.0453,0.954,0.817,0.111,0.0585,118.315,287480,0
89,NIGHT SWIMMER,HARA NODA,0.367,0.11,5,-21.494,1,0.0443,0.942,0.953,0.106,0.233,179.593,176000,0
90,TENDERLY,MARK ROSWELL TRIO,0.537,0.132,3,-18.58,1,0.0363,0.96,0.864,0.144,0.119,119.394,203349,0
91,BURN UP THE FLOOR,GRIZ,0.524,0.994,11,-0.084,1,0.386,0.00173,0.032,0.403,0.441,173.993,226207,0
92,LITTLE BELL,GREEN TRIO,0.561,0.133,2,-16.71,0,0.0436,0.959,0.938,0.135,0.181,110.493,210960,0
93,FLOW,LIVING ROOM,0.687,0.248,9,-16.203,0,0.032,0.792,0.883,0.114,0.324,77.991,135385,0
94,WHAT YOU DO TO ME,NICK COLIONNE,0.679,0.667,5,-9.53,0,0.0313,0.729,0.827,0.0838,0.759,90.994,297750,1
95,NEW HAMPSHIRE,MAGPIE JAZZ TRIO,0.403,0.0273,1,-26.497,1,0.043,0.956,0.948,0.158,0.135,84.169,183391,0
96,CHANCES ARE,BRUCE WILLMINGTON & CO,0.481,0.124,2,-21.377,1,0.0391,0.927,0.756,0.105,0.218,103.512,282392,0
97,ON 14TH STREET,JAMES JACKSON JAZZ TRIO,0.506,0.183,0,-14.694,0,0.0348,0.95,0.677,0.119,0.142,103.377,176896,0
98,INTEGRAL JAZZ,CRAZYJAZZ,0.464,0.213,5,-13.819,0,0.0995,0.554,0.83,0.122,0.739,79.395,127801,0
99,TANGO,ONYX COLLECTIVE,0.712,0.571,7,-5.421,0,0.0718,0.278,2.37E-05,0.0999,0.499,93.015,304839,0
100,FLAMES TO DUST,SHIERRO,0.528,0.42,5,-12.708,0,0.0328,0.477,0.888,0.13,0.0484,70.024,153973,0
101,SOLITUDE,THE UPTOWN PLAYERS,0.427,0.0841,5,-20.033,0,0.0319,0.973,0.962,0.0995,0.159,105.973,150598,0
102,ALL IN,DEAUXNUTS,0.382,0.461,9,-9.203,0,0.0562,0.179,0.944,0.109,0.472,82.345,157687,0
103,I LIKE IT LIKE THAT,PETE RODRIGUEZ,0.6,0.581,5,-8.721,0,0.034,0.714,2.93E-05,0.625,0.934,133.874,267463,0
104,EASY TO LOVE,MIKE COEN,0.396,0.169,9,-19.164,0,0.0382,0.952,0.94,0.137,0.126,177.236,203480,0
105,IT'S IN THE MIDDLE OF THE NIGHT,TATE JACKSON TRIO,0.492,0.245,5,-15.352,0,0.036,0.89,0.868,0.0963,0.0613,110.479,219000,0
106,IT NEVER ENTERED MY MIND,JONAS OLOFSSON,0.572,0.126,5,-17.616,1,0.0371,0.911,0.878,0.107,0.195,103.657,251893,0
107,NUBLU,YOUNGLIGHTS,0.275,0.115,2,-19.401,1,0.0347,0.933,0.621,0.123,0.0838,77.001,233866,0
108,HOMELAND,L'OUTLANDER,0.671,0.15,5,-15.611,0,0.0439,0.895,0.859,0.165,0.32,165.971,127236,0
109,CUBA HAZE,C E C E L I E,0.725,0.332,6,-15.077,0,0.045,0.852,0.809,0.133,0.352,130.072,139462,0
110,SUGAR TRAIL,INF,0.7,0.338,2,-17.107,0,0.11,0.0517,0.919,0.122,0.446,136.065,141176,0
111,BACK2BED,SÁTYR,0.425,0.184,2,-14.192,1,0.0343,0.858,0.902,0.117,0.0632,79.897,168000,0
112,COZY CUDDLES,LESKY,0.612,0.154,1,-16.637,0,0.0409,0.883,0.849,0.109,0.118,136.079,144706,0
113,I KNOW TOO WELL,REUBEN PLAYS,0.536,0.153,5,-18.485,0,0.0387,0.962,0.926,0.125,0.166,115.691,206771,0
114,PMA,DENTIST,0.841,0.306,11,-13.53,0,0.0696,0.344,0.919,0.108,0.478,144.077,133333,0
115,LAST TIME,RAY HORNE TRIO,0.548,0.0877,5,-21.278,0,0.0397,0.97,0.939,0.129,0.155,79.278,211669,0
116,WILLOW,MORE THAN JAZZ,0.614,0.101,0,-20.511,1,0.0439,0.932,0.869,0.158,0.179,121.532,196500,0
117,COLORFUL,LICHTBOJE,0.719,0.39,5,-6.205,0,0.0742,0.238,0.939,0.471,0.481,83.048,102108,0
118,NAIMA,JONAS OLOFSSON,0.527,0.0995,10,-19.097,0,0.0385,0.969,0.916,0.375,0.166,108.028,190093,0
119,FORBIDDEN FRUIT,BURRITO EATS,0.619,0.416,5,-9.84,1,0.0442,0.0901,0.928,0.255,0.23,75.007,119600,0
120,DESAFINADO,JOÃO GILBERTO,0.484,0.245,6,-17.11,0,0.0448,0.77,0,0.156,0.66,83.976,118387,0
121,YOUR LIGHT,GRIZ,0.618,0.956,4,-3.062,0,0.0435,0.0205,0.33,0.219,0.772,100.02,237600,0
122,SHADOWS,BONOBO,0.658,0.576,10,-10.976,0,0.036,0.0913,0.393,0.107,0.593,114.029,285093,0
123,BENEATH IT ALL,BRUCE WILLMINGTON & CO,0.377,0.179,0,-17.152,0,0.0349,0.932,0.621,0.207,0.1,50.433,171006,0
124,FOR THE FIRST TIME,TOM STILLS QUARTET,0.609,0.124,5,-18.372,0,0.0351,0.711,0.564,0.128,0.075,100.455,274021,0
125,BEACHTIME,KASIMIR,0.733,0.395,0,-15.051,1,0.0629,0.597,0.927,0.103,0.924,80,109125,0
126,WAITING FOR TEA,KASIMIR,0.726,0.177,6,-16.756,1,0.0549,0.866,0.92,0.113,0.477,75,107200,0
127,SKYDIVE,GRIZ,0.376,0.995,6,-2.093,1,0.322,0.0018,0.4,0.831,0.477,98.808,152083,0
128,BLUE ROOM,ASTORIA THREE,0.425,0.194,5,-17.149,1,0.0384,0.961,0.88,0.123,0.339,100.582,158481,0
129,WEDGEWOOD,JOSH LAVENDER TRIO,0.275,0.0947,0,-21.118,1,0.0321,0.95,0.637,0.113,0.103,83.011,287131,0
130,SHINE!,KIM SCOTT,0.658,0.592,1,-9.035,1,0.0363,0.488,0.942,0.147,0.585,98.945,261640,1
131,ELF,BLUE FOX,0.538,0.344,1,-14.985,0,0.0332,0.692,0.953,0.112,0.246,134.105,132537,0
132,INFINITE,GRIZ,0.403,0.893,5,-1.79,1,0.0442,0.00454,0.409,0.485,0.205,149.919,217600,0
133,DON'T GO TO STRANGERS,OLD TOWN TRIO,0.51,0.134,7,-19.383,1,0.0334,0.932,0.956,0.375,0.182,98.751,242168,0
134,THE MORE I SEE YOU,THE SWEETGREENS,0.542,0.122,5,-18.411,0,0.0361,0.976,0.856,0.116,0.164,108.286,229768,0
135,OVER [FEAT. YEBBA],ROBERT GLASPER,0.535,0.539,10,-8.192,0,0.0454,0.368,0.00237,0.115,0.229,84.669,295747,0
136,DIDN'T KNOW WHO ELSE TO CALL,FORTUNE MOREL TRIO,0.473,0.134,10,-17.51,1,0.0335,0.937,0.916,0.142,0.171,112.764,211129,0
137,BROADWAY,KNOWSUM,0.662,0.373,10,-7.46,0,0.0784,0.0231,0.901,0.107,0.864,177.996,70112,0
138,JUNIPER LEAVES,JAMES JACKSON JAZZ TRIO,0.343,0.121,5,-18.12,1,0.0436,0.973,0.785,0.0966,0.142,83.428,205632,0
139,SIMPLE THINGS,LOFT TRIO,0.475,0.123,5,-19.717,1,0.0372,0.939,0.878,0.114,0.254,85.435,186871,0
140,COULD IT BE YOU,BENJAMINE LEROY QUARTET,0.551,0.178,10,-14.976,1,0.0302,0.928,0.923,0.113,0.305,83.456,222844,0
141,VOLPAIA,WEBMOMS,0.772,0.487,4,-10.063,0,0.0698,0.553,0.9,0.0838,0.693,81.978,133847,0
142,SAILS,MANOR BLUE,0.481,0.264,7,-14.794,0,0.0355,0.929,0.78,0.1,0.181,118.351,207663,0
143,I'LL KNOW,BILL CHARLAP TRIO,0.32,0.11,4,-21.339,1,0.047,0.926,0.817,0.0995,0.169,61.852,312453,0
144,FLOWOW,FED NANCE,0.78,0.296,11,-9.359,1,0.171,0.119,0.881,0.0833,0.873,141.94,115125,0
145,GOIABA,OATY.,0.757,0.679,10,-9.74,0,0.0864,0.619,0.828,0.109,0.374,103.016,139806,0
146,OCTOBER,OSLO,0.675,0.391,10,-16.962,0,0.0483,0.574,0.925,0.129,0.882,80.012,117000,0
147,CINNAMON HAZE,OATY.,0.706,0.546,1,-6.138,0,0.0788,0.413,0.866,0.257,0.692,167.936,142857,0
148,MY FIRST CHOICE,HALCYON JAZZ BAND,0.524,0.0778,8,-21.485,1,0.0403,0.946,0.871,0.107,0.217,116.778,224463,0
149,CRYSTAL CITY,MAGPIE JAZZ TRIO,0.35,0.133,9,-19.343,1,0.0286,0.953,0.95,0.158,0.164,101.231,178523,0
150,THEME FOR LEON,FREDRIK KRONKVIST,0.448,0.28,5,-13.437,0,0.0288,0.888,0.0286,0.0533,0.192,108.401,368710,0
151,COUNTING STARS,RAINY DAYS TRIO,0.497,0.118,8,-16.891,1,0.0309,0.927,0.0547,0.114,0.148,94.476,254676,0
152,THE NEARNESS OF YOU,MANDY,0.496,0.101,5,-19.672,1,0.0386,0.904,0.819,0.104,0.228,113.845,238625,0
153,A QUIET PLACE,NORTH WEST TRIO,0.64,0.168,0,-18.799,1,0.0457,0.92,0.948,0.127,0.395,61.171,148902,0
154,INTERLUDIO DE MEDICAMENTO,SUFF DADDY,0.82,0.0808,4,-13.769,0,0.193,0.685,0.961,0.171,0.61,80.312,63000,0
155,"FUGITIVE RITUAL, SELAH",IMMANUEL WILKINS,0.532,0.105,1,-16.424,1,0.0379,0.868,0.392,0.0976,0.341,141.875,347912,0
156,LIFE IN THE DEEPEST BLUE,ASTORIA THREE,0.474,0.125,9,-18.888,1,0.0346,0.98,0.913,0.105,0.155,94.863,173835,0
157,SECOND CHANCE,SAIKO,0.64,0.449,7,-8.37,0,0.103,0.184,0.856,0.114,0.333,85.197,118588,0
158,TALK ABOUT HER LUCK,FORTUNE MOREL TRIO,0.488,0.0997,7,-18.293,0,0.0388,0.95,0.786,0.367,0.184,119.959,152130,0
159,AS TIME GOES BY,OSLO,0.788,0.331,1,-15.894,1,0.105,0.806,0.899,0.104,0.562,79.946,87000,0
160,CANTEEN CULTURE,ATHLETIC PROGRESSION,0.67,0.538,1,-10.333,1,0.129,0.599,0.85,0.106,0.496,94.954,153533,0
161,FLOATING FOREST,DARSENA,0.701,0.162,5,-17.792,1,0.0462,0.874,0.875,0.0592,0.196,140.007,150857,0
162,RITUALS,LIVING ROOM,0.74,0.154,11,-17.552,0,0.048,0.901,0.736,0.109,0.189,133.975,132625,0
163,INDEPENDENCE ROAD,JOSH LAVENDER TRIO,0.234,0.0845,2,-24.268,0,0.0316,0.915,0.249,0.121,0.0388,84.35,242411,0
164,LUNA,JOYCE TRIO,0.366,0.131,5,-17.749,1,0.0344,0.917,0.845,0.12,0.164,175.338,264052,0
165,ROADMAP,SMEEAGAIN,0.684,0.275,6,-11.821,1,0.163,0.183,0.756,0.0786,0.624,78.008,123496,0
166,ILLJAZZ,LAMAR AZUL,0.694,0.534,2,-11.351,0,0.0451,0.106,0.89,0.113,0.556,86.997,147067,0
167,NARDIS,UKDD,0.706,0.321,9,-12.219,0,0.0383,0.438,0.888,0.102,0.452,80.017,138000,0
168,WITHERED FLOWERS,EDDIE HARPER,0.455,0.195,0,-12.206,0,0.0348,0.967,0.0291,0.185,0.319,85.042,233000,0
169,SUMMER SUNSET,MINDSCAPE,0.675,0.283,7,-11.232,0,0.0453,0.915,0.937,0.199,0.51,89.971,153442,0
170,AIRPLANE MODE,GRIZ,0.683,0.837,2,-5.209,1,0.0519,0.0628,6.51E-05,0.287,0.854,90.022,133333,0
171,EASE YOUR MIND,GRIZ,0.693,0.76,11,-4.298,0,0.0849,0.000338,0.0889,0.0864,0.715,97.975,284082,0
172,IT MIGHT AS WELL BE SPRING,MARK ROSWELL TRIO,0.331,0.169,9,-18.095,0,0.0373,0.956,0.951,0.121,0.114,171.169,275840,0
173,YOU'RE GOOD TO ME,THREE FOUR TRIO,0.387,0.0465,2,-20.573,1,0.0369,0.964,0.861,0.108,0.0554,83.73,194245,0
174,FADE AWAY,NORAH JONES,0.641,0.587,7,-9.112,1,0.251,0.404,1.11E-06,0.0334,0.826,78.287,177730,0
175,MOONSHINE,FLKS,0.665,0.4,6,-12.71,0,0.0548,0.229,0.851,0.0814,0.341,157.965,113165,0
176,GOOD LOVE,ANITA BAKER,0.542,0.581,7,-8.557,0,0.05,0.498,0,0.129,0.436,146.065,333533,0
177,CARRY ON,GRIZ,0.501,0.681,1,-4.86,1,0.0435,0.084,0.456,0.106,0.529,99.984,187112,0
178,WALK OUT,KHUTKO,0.829,0.24,6,-13.585,0,0.203,0.716,0.903,0.177,0.517,77.028,153506,0
179,FLAT,PHILPHONIC,0.684,0.26,8,-15.333,0,0.0928,0.773,0.558,0.0955,0.136,77.973,172009,0
180,MIRAGE,JAZZY JAMES,0.597,0.312,5,-15.346,0,0.0664,0.599,0.905,0.139,0.609,83.037,106265,0
181,BOSSA DE FLAUTA,PAPI CHURRO,0.815,0.579,9,-7.366,1,0.277,0.34,0.89,0.14,0.881,85.947,114419,0
182,YOUNGER,THE MILL BASIN BAND,0.574,0.116,10,-18.325,1,0.0427,0.926,0.436,0.0931,0.271,60.148,170527,0
183,LONG AGO AND FAR AWAY,THE JAZZ CULTIVATORS,0.555,0.203,5,-15.877,1,0.0493,0.974,0.888,0.306,0.222,59.177,205377,0
184,DOWN THE PAWN SHOP,LOUIE HOBBS TRIO,0.294,0.233,8,-18.092,1,0.0425,0.954,0.908,0.145,0.128,171.241,206078,0
185,SHAWTY,JAY VANILLA,0.563,0.245,1,-13.924,0,0.336,0.872,0.903,0.105,0.433,169.58,91209,0
186,NIGHTCAP,SAM CROSS,0.545,0.483,9,-13.01,0,0.214,0.632,0.0752,0.204,0.197,89.912,150667,0
187,BLACK GOLD,FLYING LOTUS,0.412,0.916,8,-5.596,1,0.298,0.0234,0.826,0.408,0.464,86.115,95973,0
188,I COVER THE WATERFRONT,CHARLES DAISEY & FRIENDS,0.406,0.1,7,-20.82,1,0.047,0.982,0.922,0.111,0.314,163.277,148303,0
189,FADED,DARIUS,0.77,0.51,10,-7.17,0,0.38,0.171,0.000637,0.0995,0.359,108.995,216330,0
190,RED BEACH,PETER KIND,0.823,0.3,11,-15.296,0,0.0593,0.744,0.79,0.301,0.705,114.944,134876,0
191,PRISTINE,WILLOWDALE,0.471,0.13,10,-15.769,0,0.0382,0.982,0.0024,0.13,0.223,115.133,236725,0
192,FOR ALL WE KNOW,HUDSON HARRIS & HAIM,0.316,0.085,5,-20.584,0,0.0355,0.971,0.821,0.106,0.116,59.622,264480,0
193,THE NIGHT WE CALLED IT A DAY,ODO LEFEBVRE,0.522,0.255,7,-15.862,1,0.031,0.942,0.819,0.115,0.255,77.563,212994,0
194,"OVER THE RAINBOW (FROM ""THE WIZARD OF OZ"") - 2022 REMASTER",JUDY GARLAND,0.266,0.0633,8,-19.328,1,0.0401,0.91,0.00017,0.14,0.216,110.531,165467,0
