,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,hit
14,RUMOR,LEE BRICE,0.655,0.56,9,-6.857,1,0.0486,0.749,0.0,0.115,0.599,140.975,198440,1
15,HEAVEN,KANE BROWN,0.677,0.556,9,-6.544,1,0.0306,0.263,0.0,0.105,0.521,80.006,179507,1
16,FOLLOW YOU TO VIRGIE (OURVINYL SESSIONS),TYLER CHILDERS,0.566,0.325,10,-8.819,1,0.0439,0.732,0.0,0.317,0.511,78.822,202000,0
17,NOSE ON THE GRINDSTONE (OURVINYL SESSIONS),TYLER CHILDERS,0.488,0.284,10,-11.039,1,0.0551,0.735,0.0,0.319,0.398,149.952,204000,0
18,ONE NUMBER AWAY,LUKE COMBS,0.544,0.781,6,-6.16,0,0.0311,0.00585,0.0,0.191,0.527,144.075,221800,1
19,MILLIONAIRE,CHRIS STAPLETON,0.616,0.474,10,-9.608,1,0.0266,0.192,0.00762,0.0989,0.493,142.689,210133,1
20,TEQUILA,DAN + SHAY,0.489,0.581,11,-5.731,1,0.0281,0.0312,0.0,0.132,0.494,86.016,196747,1
21,BODY LIKE A BACK ROAD,SAM HUNT,0.732,0.458,5,-7.225,1,0.0311,0.447,0.0,0.136,0.661,98.938,165387,1
22,DRINKIN' PROBLEM,MIDLAND,0.622,0.763,9,-6.4,1,0.0263,0.055,8.91e-06,0.313,0.621,102.0,220800,1
23,SLOW DANCE IN A PARKING LOT,JORDAN DAVIS,0.523,0.837,7,-4.494,1,0.0335,0.301,0.0,0.172,0.523,82.006,193929,0
24,TAKE IT FROM ME,JORDAN DAVIS,0.592,0.891,10,-3.144,1,0.0512,0.0267,0.0,0.352,0.674,99.983,174255,1
25,SPEECHLESS,DAN + SHAY,0.616,0.438,1,-5.968,1,0.0298,0.356,0.0,0.24,0.386,135.929,213387,1
26,SINGLES YOU UP,JORDAN DAVIS,0.491,0.907,7,-3.594,1,0.0481,0.0491,0.0,0.242,0.631,199.943,182667,1
27,TALKIN' TENNESSEE,MORGAN WALLEN,0.702,0.711,6,-6.697,0,0.0248,0.568,0.0,0.104,0.498,99.988,221880,0
28,FIVE MORE MINUTES,SCOTTY MCCREERY,0.494,0.634,7,-4.933,1,0.0282,0.259,1.15e-06,0.109,0.28,156.03,241147,1
29,WHITEHOUSE ROAD,TYLER CHILDERS,0.607,0.739,0,-5.503,1,0.0274,0.114,0.000234,0.192,0.875,84.467,280787,0
30,SMALL TOWN BOY,DUSTIN LYNCH,0.554,0.743,9,-6.016,1,0.0287,0.0251,0.0,0.359,0.673,72.997,205733,1
31,TATTOOS,TYLER CHILDERS,0.333,0.457,9,-7.295,1,0.0307,0.241,0.0399,0.16,0.279,172.143,203360,0
32,DIVE - RECORDED AT SOUND STAGE NASHVILLE,LUKE COMBS,0.742,0.363,1,-8.188,1,0.0282,0.671,1.43e-06,0.145,0.351,130.921,260863,0
33,UNFORGETTABLE,THOMAS RHETT,0.661,0.75,7,-5.497,1,0.0314,0.0303,0.000132,0.0849,0.828,130.077,157080,1
34,MARRY ME,THOMAS RHETT,0.333,0.412,3,-8.633,1,0.029,0.0977,0.0,0.113,0.474,85.028,205453,1
35,CHARLESTON GIRL (LIVE),TYLER CHILDERS,0.374,0.585,8,-9.436,1,0.054,0.748,0.0,0.821,0.654,176.859,179720,0
36,GET ALONG,KENNY CHESNEY,0.632,0.804,7,-6.109,1,0.0503,0.101,0.0,0.17,0.35,92.456,199625,1
37,HOTEL KEY,OLD DOMINION,0.758,0.867,11,-5.087,1,0.0475,0.152,0.0,0.308,0.964,102.018,166573,1
38,SOMETHING TO TALK ABOUT,KOE WETZEL,0.612,0.934,9,-5.124,0,0.0663,0.049,0.0,0.103,0.293,130.006,204352,0
39,MY CHURCH,MAREN MORRIS,0.517,0.743,9,-4.336,1,0.0363,0.243,3.36e-06,0.107,0.664,76.979,197931,0
40,"HOUSTON, WE GOT A PROBLEM",LUKE COMBS,0.521,0.762,9,-5.059,1,0.0362,0.0961,6.15e-06,0.395,0.486,143.866,191987,1
41,GREATEST LOVE STORY,LANCO,0.669,0.617,10,-8.72,1,0.057,0.401,0.0,0.119,0.621,147.992,222573,1
42,MUST'VE NEVER MET YOU,LUKE COMBS,0.455,0.892,6,-3.218,1,0.0564,0.00951,0.0,0.143,0.641,75.218,198880,1
43,EYES ON YOU,CHASE RICE,0.606,0.652,9,-6.982,1,0.0281,0.323,0.0,0.201,0.476,97.155,182493,1
44,HELL OF A YEAR,PARKER MCCOLLUM,0.655,0.482,0,-8.453,0,0.0305,0.411,1.46e-06,0.114,0.191,98.013,232653,0
45,MY GIRL,DYLAN SCOTT,0.652,0.719,1,-7.251,1,0.033,0.0353,0.0,0.108,0.24,94.969,197640,1
46,UP DOWN,MORGAN WALLEN,0.589,0.882,6,-3.039,1,0.035,0.0813,0.0,0.146,0.793,129.915,197253,1
47,MUST BE THE WHISKEY,CODY JINKS,0.546,0.786,3,-5.06,0,0.0401,0.0915,8.67e-05,0.168,0.679,126.003,205333,0
48,I WAS WRONG,CHRIS STAPLETON,0.657,0.577,2,-8.586,0,0.0341,0.393,0.0291,0.105,0.434,135.558,191480,1
49,SCARECROW IN THE GARDEN,CHRIS STAPLETON,0.633,0.529,1,-10.975,0,0.0288,0.14,0.000519,0.132,0.642,121.541,200213,1
50,WHY,READ SOUTHALL BAND,0.674,0.535,0,-8.025,1,0.0367,0.541,0.0,0.0838,0.127,124.951,197998,0
51,WRITTEN IN THE SAND,OLD DOMINION,0.725,0.438,6,-9.602,1,0.0575,0.593,0.0,0.0842,0.76,83.984,184080,1
52,EVERY LITTLE THING,RUSSELL DICKERSON,0.637,0.853,1,-4.664,1,0.109,0.216,0.0,0.0357,0.861,93.87,190640,0
53,UNIVERSAL SOUND,TYLER CHILDERS,0.672,0.437,5,-9.656,1,0.0368,0.85,0.261,0.107,0.636,101.588,221600,0
54,LIKE I LOVED YOU,BRETT YOUNG,0.582,0.568,1,-6.051,1,0.0297,0.196,0.0,0.0841,0.64,76.025,207187,1
55,BUTTERFLIES,KACEY MUSGRAVES,0.689,0.614,4,-6.137,0,0.0306,0.252,1.95e-05,0.178,0.411,141.97,219053,1
56,BLUE TACOMA,RUSSELL DICKERSON,0.458,0.897,9,-4.879,1,0.0402,0.0183,0.0,0.174,0.728,160.131,212067,1
57,MERCY,BRETT YOUNG,0.638,0.367,4,-7.906,1,0.0266,0.84,0.0,0.0999,0.219,71.957,217120,1
58,BURN OUT,MIDLAND,0.671,0.724,7,-5.61,1,0.0244,0.292,0.0,0.231,0.801,99.976,188613,1
59,REDNECKER,HARDY,0.537,0.751,7,-5.472,1,0.0344,0.0506,9.63e-05,0.1,0.51,143.962,201832,0
60,YOURS,RUSSELL DICKERSON,0.554,0.722,11,-6.005,1,0.034,0.119,0.0,0.0861,0.558,134.058,216960,1
61,E,MATT MASON,0.657,0.736,9,-7.73,0,0.0768,0.0817,0.0,0.302,0.379,113.96,228827,0
62,FRAULEIN,COLTER WALL,0.486,0.112,7,-14.27,1,0.033,0.94,9.36e-05,0.123,0.545,140.125,143001,0
63,SLOW BURN,KACEY MUSGRAVES,0.555,0.43,2,-9.105,1,0.0295,0.462,0.000191,0.0869,0.274,147.613,246133,1
64,ROCK SALT AND NAILS (LIVE),TYLER CHILDERS,0.449,0.296,0,-12.608,1,0.0361,0.892,0.000755,0.892,0.139,139.828,194813,0
65,DRUNK ME,MITCHELL TENPENNY,0.499,0.797,2,-3.77,1,0.0554,0.199,0.0,0.0933,0.408,176.024,211768,1
66,RAINBOW,KACEY MUSGRAVES,0.581,0.197,3,-7.697,1,0.0329,0.88,0.0,0.107,0.349,130.367,214293,0
67,ALL THE PRETTY GIRLS,KENNY CHESNEY,0.612,0.848,6,-3.736,1,0.0368,0.00916,0.0,0.366,0.719,120.996,212893,1
68,I DON'T KNOW ABOUT YOU,CHRIS LANE,0.593,0.81,1,-5.733,1,0.0625,0.602,0.0,0.119,0.712,144.011,207933,1
69,MISS ME MORE,KELSEA BALLERINI,0.643,0.72,2,-7.146,1,0.0527,0.014,0.0,0.0834,0.491,96.028,192840,1
70,SIXTEEN,THOMAS RHETT,0.705,0.531,1,-7.031,1,0.0281,0.0135,2.11e-06,0.165,0.425,107.013,178333,1
71,I COULD USE A LOVE SONG,MAREN MORRIS,0.638,0.634,6,-6.474,1,0.0468,0.214,0.0,0.0866,0.473,92.097,196422,1
72,"FEBRUARY 28, 2016",KOE WETZEL,0.507,0.564,7,-6.652,1,0.0291,0.0758,0.0,0.413,0.328,82.493,233685,0
73,DEADMAN'S CURVE (LIVE),TYLER CHILDERS,0.392,0.496,2,-9.664,1,0.203,0.731,0.0,0.908,0.604,172.243,207453,0
74,BURNING MAN,DIERKS BENTLEY,0.609,0.807,5,-7.221,1,0.0972,0.00403,5.42e-06,0.0926,0.492,119.073,238493,1
75,DIE FROM A BROKEN HEART,MADDIE & TAE,0.607,0.514,4,-6.631,1,0.0323,0.363,0.0,0.258,0.414,75.978,188291,0
76,ALL TO MYSELF,DAN + SHAY,0.646,0.781,1,-4.616,1,0.0313,0.208,0.0,0.125,0.565,94.975,169920,1
77,WHEN SHE COMES HOME TONIGHT,RILEY GREEN,0.606,0.455,6,-7.317,1,0.0288,0.259,2.99e-06,0.159,0.329,144.836,250253,0
78,"SUNRISE, SUNBURN, SUNSET",LUKE BRYAN,0.471,0.897,9,-2.27,1,0.0597,0.193,0.0,0.196,0.719,159.958,216093,1
79,CATCH,BRETT YOUNG,0.566,0.765,2,-6.337,1,0.0439,0.0248,0.0,0.0783,0.604,156.036,196440,0
80,I CAN'T BREATHE,PARKER MCCOLLUM,0.55,0.427,0,-6.658,1,0.0323,0.0773,0.0,0.118,0.323,114.032,257773,0
81,BETTER MAN,LITTLE BIG TOWN,0.514,0.836,5,-3.663,1,0.0381,0.112,0.0,0.0878,0.501,143.888,263120,1
82,LOVE,KOE WETZEL,0.626,0.475,7,-7.534,1,0.0267,0.413,0.0,0.22,0.201,124.133,223062,0
83,WHITEHOUSE ROAD (OURVINYL SESSIONS),TYLER CHILDERS,0.541,0.41,0,-8.661,1,0.0368,0.485,0.0,0.0882,0.378,82.202,268000,0
84,A SIMPLE SONG,CHRIS STAPLETON,0.611,0.198,5,-16.525,1,0.0285,0.87,0.000432,0.109,0.412,77.301,216013,0
85,BEST SHOT,JIMMIE ALLEN,0.629,0.464,4,-8.72,1,0.0334,0.75,0.0,0.0853,0.523,156.051,195053,1
86,MOTORCYCLE,COLTER WALL,0.666,0.412,7,-14.082,1,0.0332,0.639,0.486,0.104,0.67,84.805,137704,0
87,HOMETOWN GIRL,JOSH TURNER,0.502,0.792,3,-5.473,0,0.0335,0.304,0.0385,0.143,0.44,155.902,215080,1
88,GEORGIA TIME,RILEY GREEN,0.594,0.621,6,-6.23,1,0.0274,0.0403,0.0,0.117,0.679,77.005,221200,0
89,LIGHT IT UP,LUKE BRYAN,0.608,0.928,6,-2.724,0,0.0883,0.133,0.0,0.103,0.738,130.012,177306,1
90,NO SUCH THING AS A BROKEN HEART,OLD DOMINION,0.651,0.782,8,-4.295,1,0.0718,0.295,0.0,0.107,0.945,171.987,176893,1
91,GOLDEN HOUR,KACEY MUSGRAVES,0.611,0.555,6,-6.372,0,0.0274,0.0952,0.0,0.11,0.413,88.969,198453,0
92,BOY,LEE BRICE,0.498,0.408,6,-7.946,1,0.0331,0.644,0.0,0.0993,0.383,78.942,198973,1
93,ROAD LESS TRAVELED,LAUREN ALAINA,0.611,0.886,0,-4.673,1,0.0343,0.0551,1.1e-06,0.247,0.27,112.988,216267,1
94,HOOKED,DYLAN SCOTT,0.597,0.721,9,-6.422,1,0.0356,0.0362,0.0,0.0832,0.437,132.054,149293,1
95,GIRL LIKE YOU,JASON ALDEAN,0.543,0.88,3,-4.204,0,0.0365,0.035,0.000227,0.304,0.483,144.057,193067,1
96,MOST PEOPLE ARE GOOD,LUKE BRYAN,0.586,0.732,8,-6.171,1,0.0279,0.176,0.0,0.148,0.582,150.109,221801,1
97,NOT GOOD AT NOT,MORGAN WALLEN,0.557,0.814,11,-3.241,1,0.0325,0.242,0.0,0.114,0.582,143.935,185067,0
98,LITTLE RAIN,MORGAN WALLEN,0.491,0.835,1,-4.272,1,0.0464,0.184,0.0,0.119,0.711,185.956,207173,0
99,LIFE CHANGES,THOMAS RHETT,0.687,0.845,7,-4.37,1,0.0576,0.1,0.0,0.0452,0.809,87.972,190227,1
100,THE WEEKEND,BRANTLEY GILBERT,0.511,0.812,6,-4.763,0,0.0464,0.0496,1.64e-06,0.0829,0.692,81.992,187760,1
101,CRAVING YOU,THOMAS RHETT,0.613,0.839,9,-3.799,0,0.0352,0.000854,0.0,0.341,0.526,104.975,223627,1
102,YOU MAKE IT EASY,JASON ALDEAN,0.375,0.574,7,-5.305,1,0.0315,0.143,0.0,0.11,0.406,132.025,196800,1
103,THIS IS IT,SCOTTY MCCREERY,0.579,0.511,8,-6.788,1,0.0293,0.254,0.0,0.099,0.594,78.003,230973,1
104,DROWNS THE WHISKEY,JASON ALDEAN,0.552,0.698,8,-4.817,1,0.0306,0.294,0.000103,0.0905,0.6,90.006,202067,1
105,LIVING,DIERKS BENTLEY,0.517,0.813,1,-6.325,1,0.0558,0.0153,0.0,0.106,0.444,83.005,222147,1
106,HORSES ARE FASTER,IAN MUNSICK,0.311,0.708,9,-6.29,1,0.0445,0.0598,1.1e-06,0.115,0.46,80.893,247250,0
107,DIE TONIGHT,ADAM CALHOUN,0.858,0.674,1,-6.683,1,0.146,0.0374,0.0,0.105,0.183,99.936,175788,0
108,HAD ME BY HALFTIME,MORGAN WALLEN,0.49,0.889,6,-2.94,1,0.0363,0.109,0.0,0.168,0.672,144.089,172080,0
109,I SWEAR (TO GOD),TYLER CHILDERS,0.59,0.572,4,-4.684,1,0.0266,0.843,0.229,0.33,0.924,89.721,200493,0
110,KISS SOMEBODY,MORGAN EVANS,0.57,0.684,6,-7.054,1,0.0465,0.136,0.0,0.205,0.531,89.012,213183,1
111,ONLY,JELLY ROLL,0.695,0.745,11,-4.566,1,0.0292,0.0124,0.0,0.0863,0.485,105.025,198116,0
112,FIX A DRINK,CHRIS JANSON,0.563,0.887,1,-5.013,1,0.0857,0.0297,0.0,0.352,0.794,158.05,188933,1
113,RICH,MAREN MORRIS,0.565,0.855,5,-4.189,1,0.0557,0.0445,0.0,0.32,0.852,74.98,208893,1
114,SELFISH,JORDAN DAVIS,0.752,0.655,8,-6.07,1,0.0366,0.118,0.000297,0.0909,0.669,89.97,192955,0
115,ALL ON ME,DEVIN DAWSON,0.634,0.668,5,-5.488,1,0.0291,0.14,0.0,0.216,0.635,80.989,224627,1
116,HIGH HORSE,KACEY MUSGRAVES,0.725,0.674,11,-5.254,0,0.0363,0.0325,3.55e-06,0.0531,0.773,120.057,213693,1
117,FUSS & FIGHT,KOE WETZEL,0.652,0.798,2,-5.592,0,0.0669,0.00486,0.0,0.131,0.292,141.014,240266,0
118,HARD LIVIN',CHRIS STAPLETON,0.548,0.652,2,-9.894,1,0.0284,0.0018,0.21,0.0975,0.867,92.927,179227,0
119,BREAK UP IN THE END,COLE SWINDELL,0.507,0.372,1,-8.433,1,0.0303,0.481,0.0,0.271,0.257,86.422,199693,1
120,TEQUILA,DAN + SHAY,0.474,0.594,11,-5.756,1,0.0289,0.0292,0.0,0.133,0.503,86.131,195987,1
121,EVERY LITTLE THING,CARLY PEARCE,0.636,0.428,0,-6.512,1,0.0375,0.434,1.02e-05,0.0907,0.32,139.919,180053,1
122,SECOND ONE TO KNOW,CHRIS STAPLETON,0.529,0.89,0,-6.104,0,0.0388,0.0185,0.00112,0.341,0.875,96.731,176067,1
123,80S MERCEDES,MAREN MORRIS,0.485,0.834,9,-5.413,1,0.0715,0.0665,0.0,0.28,0.659,90.933,211767,1
124,EVERYTHING'S GONNA BE ALRIGHT,DAVID LEE MURPHY,0.764,0.587,5,-7.002,0,0.0298,0.0721,6.45e-06,0.094,0.494,89.98,229573,1
125,MIDNIGHT TRAIN TO MEMPHIS,CHRIS STAPLETON,0.28,0.93,9,-7.573,1,0.104,0.0014,0.011,0.371,0.623,177.258,222653,1
126,HATE GOES ON,JELLY ROLL,0.736,0.867,11,-5.714,0,0.108,0.0606,0.0,0.0465,0.65,110.052,163104,0
127,REDNECK LOVE SONG,MORGAN WALLEN,0.75,0.835,5,-4.848,1,0.0312,0.399,0.0,0.0421,0.923,140.034,189973,0
128,I'LL NAME THE DOGS,BLAKE SHELTON,0.348,0.87,4,-5.86,1,0.137,0.171,4.4e-06,0.202,0.763,83.392,183640,1
129,YOU BROKE UP WITH ME,WALKER HAYES,0.847,0.699,0,-8.286,1,0.0733,0.525,0.0,0.267,0.874,120.002,196667,1
130,LOVE YOU TOO LATE,COLE SWINDELL,0.542,0.797,9,-4.45,0,0.0379,0.00111,0.0,0.0906,0.593,113.95,204720,1
131,SETTING THE WORLD ON FIRE,KENNY CHESNEY,0.61,0.822,0,-4.422,1,0.0355,0.0171,1.88e-06,0.093,0.437,93.993,217467,1
132,IF WE WERE VAMPIRES,JASON ISBELL AND THE 400 UNIT,0.629,0.208,5,-16.225,1,0.0324,0.824,3.7e-06,0.107,0.685,96.609,215564,0
133,RELOAD,COLT FORD,0.631,0.805,11,-5.37,0,0.127,0.132,0.0,0.167,0.633,160.079,179693,0
134,TAKE BACK HOME GIRL,CHRIS LANE,0.493,0.796,11,-3.971,1,0.0691,0.39,0.0,0.0957,0.644,159.988,212107,1
135,SHE'S GOT A WAY,CHRIS YOUNG,0.585,0.729,9,-5.133,1,0.0434,0.0982,0.0,0.0658,0.893,160.071,171240,0
136,CAUGHT UP IN THE COUNTRY,RODNEY ATKINS,0.603,0.807,7,-6.999,1,0.045,0.0123,0.0,0.539,0.685,124.099,160991,1
137,SOUTHBOUND,CARRIE UNDERWOOD,0.614,0.884,0,-4.019,1,0.0402,0.00122,0.0,0.077,0.721,100.531,202853,0
138,REARVIEW TOWN,JASON ALDEAN,0.526,0.85,10,-4.47,0,0.0313,0.023,0.0,0.0948,0.338,141.973,184173,1
139,MAKE ME WANT TO,JIMMIE ALLEN,0.519,0.872,2,-3.212,1,0.0616,0.0793,0.0,0.111,0.74,179.965,172280,0
140,LOVE AIN'T,ELI YOUNG BAND,0.6,0.851,11,-4.645,1,0.0388,0.00566,9.78e-06,0.0891,0.727,98.007,186119,1
141,FOLLOW YOU TO VIRGIE (LIVE),TYLER CHILDERS,0.591,0.272,11,-10.749,1,0.0561,0.892,1.96e-05,0.629,0.312,72.507,204107,0
142,HAPPY HOUR,MORGAN WALLEN,0.616,0.835,7,-4.277,1,0.0354,0.162,0.0,0.0977,0.8,97.96,199840,0
143,HERE TONIGHT,BRETT YOUNG,0.517,0.776,11,-5.271,1,0.0362,0.0144,0.0,0.113,0.448,96.002,216533,1
144,KATE MCCANNON,COLTER WALL,0.608,0.171,7,-16.822,1,0.0314,0.915,0.188,0.111,0.3,142.827,274081,0
145,AUSTIN,KOE WETZEL,0.528,0.59,7,-6.099,1,0.0312,0.0331,0.0,0.673,0.367,141.991,274716,0
146,GONE GIRL,MORGAN WALLEN,0.527,0.868,2,-2.653,1,0.0416,0.287,0.0,0.0885,0.77,172.086,163453,0
147,SLEEP WITHOUT YOU,BRETT YOUNG,0.626,0.707,5,-5.755,0,0.0425,0.0169,0.0,0.0772,0.653,88.543,187813,0
148,FOR THE FIRST TIME,DARIUS RUCKER,0.547,0.804,6,-5.268,1,0.0361,0.00738,0.0,0.0308,0.666,142.016,197053,1
149,EITHER WAY,CHRIS STAPLETON,0.655,0.0645,4,-14.765,1,0.0429,0.854,1.11e-05,0.107,0.278,129.399,248053,1
150,COMING DOWN (LIVE),TYLER CHILDERS,0.497,0.182,11,-14.019,1,0.0377,0.932,1.57e-05,0.698,0.378,135.775,213893,0
151,WITHOUT YOUR LOVE,CHRIS STAPLETON,0.489,0.447,7,-9.176,0,0.0336,0.329,0.00226,0.105,0.14,82.187,231333,0
152,SOME OF IT,ERIC CHURCH,0.56,0.736,0,-7.306,1,0.0446,0.341,9.81e-06,0.155,0.824,79.843,195147,0
153,BURY ME IN DIXIE,RILEY GREEN,0.686,0.248,1,-9.026,1,0.0392,0.324,0.0,0.0859,0.594,83.485,188250,0
154,IF I TOLD YOU,DARIUS RUCKER,0.532,0.64,9,-6.684,1,0.0314,0.344,0.0,0.361,0.308,84.029,212320,1
155,USED TO YOU,LUKE COMBS,0.58,0.587,6,-6.965,1,0.029,0.336,0.0,0.355,0.246,139.929,236507,0
156,HAPPY & SAD,KACEY MUSGRAVES,0.642,0.657,10,-5.246,1,0.0333,0.249,0.0,0.111,0.658,90.0,243187,0
157,FALL IN THE FALL,JELLY ROLL,0.71,0.779,4,-6.954,0,0.0472,0.158,0.0,0.0997,0.366,129.093,249302,0
158,GREEN,KODY WEST,0.477,0.733,5,-4.899,1,0.0364,0.00235,1.93e-06,0.39,0.375,81.031,216147,0
159,MILLION MILES,KODY WEST,0.49,0.832,3,-5.559,1,0.0352,0.00154,0.000453,0.336,0.407,142.001,243240,0
160,THIRTEEN SILVER DOLLARS,COLTER WALL,0.599,0.261,5,-13.631,1,0.0506,0.921,0.33,0.0864,0.694,103.007,150550,0
161,SALTWATER GOSPEL,ELI YOUNG BAND,0.686,0.619,11,-7.358,1,0.0367,0.0554,2.23e-05,0.113,0.641,114.036,186680,0
162,LOSING SLEEP,CHRIS YOUNG,0.584,0.621,1,-5.703,1,0.0443,0.0715,1.68e-06,0.389,0.634,92.003,178253,1
163,HONEY PAIN,KOE WETZEL,0.641,0.224,7,-13.081,1,0.0387,0.658,4.55e-06,0.0991,0.177,132.915,338347,0
164,REDNECK ANTHEM,CHRIS HOSIER,0.839,0.862,4,-5.087,1,0.202,0.147,0.0,0.867,0.77,126.025,168829,0
165,BEER CAN,LUKE COMBS,0.545,0.836,7,-5.42,1,0.0453,0.0032,0.0,0.0737,0.751,147.983,210920,0
166,SASKATCHEWAN IN 1881,COLTER WALL,0.583,0.366,0,-11.802,1,0.0576,0.676,4.95e-05,0.128,0.538,152.338,171649,0
167,WAY OF LIFE,CYPRESS SPRING,0.692,0.846,11,-5.773,0,0.183,0.0806,0.0,0.0466,0.563,139.983,225579,0
168,THE PRAYER,KODY WEST,0.629,0.532,5,-7.304,1,0.0266,0.153,0.0,0.131,0.223,73.495,235453,0
169,WHAT MAKES YOU COUNTRY,LUKE BRYAN,0.515,0.948,0,-1.721,1,0.0438,0.0106,0.0,0.134,0.752,159.983,235266,1
170,DRUNK GIRL,CHRIS JANSON,0.485,0.306,0,-8.431,1,0.0409,0.794,0.0,0.122,0.224,203.729,207267,1
171,VELVET ELVIS,KACEY MUSGRAVES,0.677,0.616,1,-5.241,1,0.032,0.173,0.0,0.0427,0.736,89.988,154387,0
172,FRIENDSHIP,CHRIS STAPLETON,0.68,0.334,0,-11.375,1,0.0373,0.728,0.000491,0.112,0.483,129.526,265173,0
173,BABE,SUGARLAND,0.535,0.777,4,-3.292,1,0.207,0.0187,1.62e-06,0.136,0.664,171.72,215107,1
174,MORE GIRLS LIKE YOU,KIP MOORE,0.555,0.746,2,-5.522,1,0.033,0.00825,0.0,0.0796,0.712,75.01,154707,1
175,SOME GIRLS,JAMESON RODGERS,0.429,0.831,8,-5.108,1,0.0473,0.0781,0.0,0.312,0.348,167.984,184893,0
176,A LONG WAY,LUKE COMBS,0.483,0.713,2,-5.027,1,0.0295,0.0194,0.000144,0.316,0.595,161.903,217280,1
177,THE CHAMPION,CARRIE UNDERWOOD,0.663,0.875,6,-3.301,1,0.183,0.0821,0.0,0.124,0.51,91.056,223999,0
178,HEAVEN,JELLY ROLL,0.786,0.761,0,-4.509,1,0.0638,0.199,0.0,0.342,0.696,139.954,169258,0
179,I HATE LOVE SONGS,KELSEA BALLERINI,0.386,0.446,11,-7.807,1,0.0297,0.252,0.0,0.18,0.4,179.995,191187,1
180,"WOMAN, AMEN",DIERKS BENTLEY,0.484,0.804,5,-5.889,1,0.0912,0.000837,9.29e-06,0.17,0.391,119.838,179827,1
181,WHATCHA KNOW 'BOUT THAT,MORGAN WALLEN,0.587,0.888,2,-5.062,1,0.0347,0.318,0.000134,0.0449,0.976,74.022,194720,0
182,OUTSKIRTS OF HEAVEN,CRAIG CAMPBELL,0.497,0.434,0,-5.73,1,0.0296,0.333,3.11e-06,0.108,0.266,115.749,244267,1
183,THE LONG WAY,BRETT ELDREDGE,0.488,0.637,10,-7.63,1,0.0401,0.265,0.0,0.106,0.23,88.865,208720,1
184,CORNBREAD,UPCHURCH,0.656,0.79,10,-4.918,0,0.222,0.0177,0.0,0.419,0.69,160.096,149417,0
185,SHOULDA NAMED IT AFTER ME,UPCHURCH,0.352,0.882,11,-3.605,1,0.0389,0.0103,0.0,0.168,0.418,81.901,170547,1
186,I DON'T REMEMBER ME (BEFORE YOU),BROTHERS OSBORNE,0.614,0.614,4,-7.497,0,0.0314,0.104,3.59e-05,0.104,0.598,146.03,192680,0
187,SPACE COWBOY,KACEY MUSGRAVES,0.447,0.429,1,-7.36,1,0.028,0.718,0.0163,0.105,0.074,116.521,216280,1
188,HANGIN' ON,CHRIS YOUNG,0.434,0.831,8,-4.774,1,0.0453,0.0651,0.0,0.119,0.596,156.034,185440,1
189,BE CAREFUL WHAT YOU WISH FOR,LUKE COMBS,0.501,0.876,3,-4.792,1,0.0404,0.0106,0.0,0.135,0.681,159.025,175493,0
190,SPEECHLESS,DAN + SHAY,0.631,0.44,1,-5.948,1,0.028,0.328,0.0,0.239,0.418,136.033,212745,1
