,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,hit
92,WHISKEY IN MY WATER,TYLER FARR,0.526,0.872,7,-5.079,1,0.0428,0.245,0.0,0.243,0.583,153.929,188147,1
93,GRANDDADDY'S GUN,AARON LEWIS,0.555,0.755,6,-4.737,1,0.0277,0.118,0.0,0.135,0.39,145.04,225493,0
94,STARING AT THE SUN,JASON ALDEAN,0.532,0.523,7,-6.246,1,0.0284,0.0613,0.0,0.363,0.339,135.972,194680,1
95,BOYS 'ROUND HERE,BLAKE SHELTON,0.61,0.712,2,-5.836,1,0.0518,0.292,1.25e-06,0.202,0.671,169.823,289067,1
96,SEE YOU AGAIN,CARRIE UNDERWOOD,0.514,0.742,8,-2.525,1,0.0258,0.27,1.7e-06,0.085,0.47,101.0,246453,1
97,GOODNIGHT KISS,RANDY HOUSER,0.731,0.71,1,-4.285,1,0.0332,0.0382,9.92e-05,0.118,0.633,111.024,206800,1
98,WE WERE US,KEITH URBAN,0.578,0.937,2,-5.685,1,0.0481,0.0294,0.0,0.122,0.479,102.983,191747,0
99,OUTLAW SHIT,STRUGGLE JENNINGS,0.64,0.686,7,-5.962,0,0.0425,0.00694,2.24e-06,0.103,0.318,75.673,261157,0
100,I FEEL A SIN COMIN' ON,PISTOL ANNIES,0.383,0.381,10,-9.126,1,0.0545,0.554,3.28e-06,0.0728,0.39,82.169,198640,1
101,NATURAL DISASTER,ZAC BROWN BAND,0.643,0.685,3,-6.697,1,0.0872,0.307,0.0,0.102,0.405,143.95,182133,0
102,ONE OF THEM DAYS,LIL WYTE,0.815,0.739,11,-5.017,0,0.128,0.146,0.0,0.101,0.202,151.958,246507,0
103,BLOWIN' SMOKE,KACEY MUSGRAVES,0.683,0.727,2,-6.941,1,0.0379,0.0461,1.85e-06,0.373,0.54,94.014,188387,1
104,JUST BREATHE,WILLIE NELSON,0.489,0.327,0,-12.523,1,0.0285,0.712,0.0012,0.135,0.282,99.544,242280,0
105,JUST ANOTHER THING,THE LACS,0.773,0.684,0,-6.763,1,0.067,0.0784,0.0,0.0868,0.484,89.992,217173,0
106,LIKE A COWBOY,RANDY HOUSER,0.511,0.687,1,-4.328,1,0.0326,0.254,2.49e-06,0.108,0.172,139.995,262133,0
107,WHITE LIGHTNING - SINGLE VERSION,GEORGE JONES,0.583,0.8,10,-9.689,1,0.0909,0.706,0.0,0.122,0.958,74.056,165453,0
108,FOR REAL,RITTZ,0.77,0.905,5,-8.235,0,0.144,0.00392,2.97e-06,0.169,0.464,135.999,211820,0
109,DANCE THE NIGHT AWAY,SHANE SMITH & THE SAINTS,0.61,0.811,7,-5.559,1,0.0332,0.116,0.0,0.284,0.724,115.014,262240,0
110,SOUTHERN GIRL,TIM MCGRAW,0.731,0.772,7,-4.559,1,0.0258,0.0407,0.0,0.449,0.928,110.04,255480,1
111,SITTING HERE WITHOUT YOU,STURGILL SIMPSON,0.525,0.892,6,-4.311,1,0.0792,0.0376,0.000124,0.0934,0.666,124.227,130960,0
112,KEEP THEM KISSES COMIN',CRAIG CAMPBELL,0.704,0.767,6,-5.708,1,0.0398,0.0524,0.000469,0.361,0.889,120.035,159827,0
113,COCAINE HABIT,SHANE SMITH & THE SAINTS,0.419,0.636,6,-6.06,0,0.0284,0.472,7.02e-05,0.111,0.444,88.343,262053,0
114,HERE'S TO THE GOOD TIMES,FLORIDA GEORGIA LINE,0.534,0.933,9,-3.45,1,0.0437,0.0426,0.0,0.196,0.583,142.062,250347,1
115,JULY IN CHEYENNE (SONG FOR LANE'S MOMMA),AARON WATSON,0.587,0.512,4,-7.523,1,0.0308,0.0439,1.84e-05,0.0452,0.334,141.852,262307,0
116,SOME DAYS,STURGILL SIMPSON,0.526,0.875,4,-5.713,1,0.0743,0.00413,1.4e-06,0.28,0.729,100.199,210533,0
117,WHY YA WANNA,JANA KRAMER,0.299,0.676,4,-3.187,1,0.051,0.273,0.0,0.113,0.298,167.498,221373,1
118,DAY THAT I DIE,ZAC BROWN BAND,0.615,0.613,3,-5.233,1,0.0329,0.289,0.0,0.122,0.517,153.783,292747,0
119,TAKE IT OUT ON ME,FLORIDA GEORGIA LINE,0.441,0.921,11,-2.835,0,0.0431,0.0122,0.0,0.107,0.443,164.063,208253,1
120,FEELIN’ IT,SCOTTY MCCREERY,0.586,0.759,7,-5.338,1,0.0457,0.1,0.0,0.084,0.687,184.031,198227,0
121,LONG ROAD,BIG MATT,0.842,0.663,4,-7.227,0,0.0364,0.17,3.66e-05,0.0977,0.343,125.007,305213,0
122,SOMEWHERE IN MY CAR,KEITH URBAN,0.6,0.867,10,-5.394,1,0.0367,0.0072,6.25e-05,0.116,0.619,118.032,236907,0
123,(KISSED YOU) GOOD NIGHT,GLORIANA,0.523,0.747,11,-6.125,1,0.0292,0.0807,0.0,0.11,0.294,118.97,232903,1
124,DOIN' WHAT SHE LIKES,BLAKE SHELTON,0.581,0.767,10,-6.28,1,0.0406,0.157,0.0,0.278,0.832,152.011,222613,1
125,ROLL ME UP,WILLIE NELSON,0.671,0.828,0,-7.535,1,0.0493,0.237,0.000928,0.338,0.726,99.922,205320,0
126,1994,JASON ALDEAN,0.598,0.777,11,-6.676,0,0.0396,0.183,0.0,0.111,0.821,159.942,242680,1
127,TWO BROTHERS,CHRIS STAPLETON,0.407,0.627,7,-9.289,1,0.0276,0.444,0.0149,0.134,0.51,84.476,176427,0
128,TAKE MY DRUNK ASS HOME,LUKE BRYAN,0.643,0.864,2,-3.969,1,0.047,0.12,0.0,0.323,0.781,117.982,202587,0
129,ALREADY CALLIN' YOU MINE,PARMALEE,0.59,0.887,1,-2.634,1,0.0353,0.0504,0.0,0.132,0.679,120.061,184387,0
130,BARREL RACER LAND,KENNY FEIDLER,0.679,0.474,5,-9.649,1,0.254,0.714,0.0,0.346,0.481,64.284,267666,0
131,ARE YOU WITH ME,EASTON CORBIN,0.57,0.499,8,-6.512,1,0.0266,0.314,0.0,0.11,0.0866,147.875,220347,0
132,COCONUT TREE,KENNY CHESNEY,0.825,0.387,0,-10.36,1,0.0364,0.756,0.000171,0.0866,0.794,126.067,204907,0
133,THE COUNTRY BOY SONG,GRANGER SMITH,0.629,0.834,0,-3.559,1,0.0597,0.0564,0.0,0.102,0.669,84.0,206600,0
134,COAST,SHANE SMITH & THE SAINTS,0.392,0.69,11,-5.04,1,0.043,0.335,0.0,0.0738,0.476,163.497,229024,0
135,MY EYES,BLAKE SHELTON,0.453,0.587,4,-7.584,1,0.0406,0.475,0.0,0.109,0.625,145.334,190213,0
136,FUZZY,RANDY ROGERS BAND,0.48,0.607,0,-5.461,0,0.039,0.106,0.0,0.115,0.532,74.834,200307,0
137,GIRL RIDIN' SHOTGUN,JOE DIFFIE,0.573,0.744,7,-5.468,1,0.0428,0.0531,0.0,0.31,0.534,154.992,210653,0
138,TORNADO,LITTLE BIG TOWN,0.739,0.696,3,-5.149,0,0.0247,0.0459,9.61e-05,0.107,0.492,97.004,223573,1
139,BETTER THAN I USED TO BE,TIM MCGRAW,0.452,0.566,5,-5.964,1,0.0292,0.175,1.24e-05,0.0888,0.407,138.154,201000,1
140,TRUCKER SPEED,FRED EAGLESMITH,0.735,0.11,7,-13.814,1,0.0516,0.905,0.000101,0.104,0.288,130.106,311373,0
141,KEEP IT TO YOURSELF,KACEY MUSGRAVES,0.641,0.622,0,-9.153,1,0.0297,0.57,8.15e-05,0.0694,0.552,147.997,196040,0
142,THIS IS HOW WE ROLL,FLORIDA GEORGIA LINE,0.555,0.931,8,-2.969,1,0.0367,0.016,0.0,0.405,0.723,132.085,220907,1
143,HOW DO I LIVE,TRISHA YEARWOOD,0.566,0.452,2,-7.374,1,0.0267,0.627,0.0,0.118,0.164,125.878,242187,0
144,SUNTAN CITY,LUKE BRYAN,0.663,0.884,8,-4.562,1,0.0297,0.00245,2.05e-06,0.0977,0.919,117.004,234360,1
145,HARPER VALLEY P.T.A.,JEANNIE C. RILEY,0.795,0.448,4,-13.427,1,0.0444,0.629,0.0,0.0659,0.96,122.318,194400,0
146,TI**IES,KRIZZ KALIKO,0.494,0.877,8,-4.82,1,0.217,0.018,0.0,0.094,0.367,166.184,228520,0
147,COME WAKE ME UP,RASCAL FLATTS,0.454,0.605,4,-6.816,1,0.0314,0.255,0.0,0.109,0.18,155.861,263253,1
148,THE WIND,ZAC BROWN BAND,0.688,0.947,6,-4.097,1,0.0545,0.221,0.0,0.284,0.878,136.032,176800,1
149,GOODBYE,CHRIS YOUNG,0.504,0.625,11,-5.259,1,0.0346,0.217,0.0,0.106,0.354,143.834,224613,0
150,FLASH FLOOD,RANDY ROGERS BAND,0.496,0.752,2,-6.146,1,0.0315,0.0358,9.06e-06,0.115,0.597,166.013,188933,0
151,IT AIN'T THE WHISKEY,GARY ALLAN,0.416,0.673,4,-7.451,0,0.0356,0.00481,2.37e-06,0.126,0.233,138.845,259773,1
152,COMPASS,LADY A,0.56,0.77,0,-4.694,1,0.0256,0.096,6.39e-06,0.108,0.521,100.013,183067,0
153,DUST,ELI YOUNG BAND,0.586,0.925,0,-3.744,1,0.039,0.0262,0.00327,0.138,0.495,130.958,198933,0
154,AMAZING GRACE,ALAN JACKSON,0.526,0.145,2,-14.404,1,0.0282,0.88,0.000227,0.135,0.189,74.72,244387,0
155,MY TEXAS,JOSH ABBOTT BAND,0.516,0.765,2,-5.822,1,0.043,0.0923,2.1e-06,0.16,0.659,170.043,191120,0
156,IF I DIDN'T HAVE YOU,THOMPSON SQUARE,0.549,0.805,6,-3.431,1,0.0277,0.0628,5.26e-06,0.343,0.53,147.91,202907,1
157,COUNTRY FOLKS,BUBBA SPARXXX,0.632,0.788,9,-5.329,0,0.0533,0.249,0.0,0.156,0.747,96.009,213240,0
158,STOCKHOLM,JASON ISBELL,0.393,0.508,9,-10.636,1,0.0287,0.164,2.59e-05,0.259,0.55,97.107,171867,0
159,SILVER LINING,KACEY MUSGRAVES,0.609,0.558,1,-7.962,1,0.0302,0.161,6.16e-05,0.0988,0.48,69.97,230733,0
160,PORCH HONKY,MOCCASIN CREEK,0.827,0.577,2,-5.209,1,0.0881,0.17,0.0,0.0961,0.639,81.97,272222,0
161,ELEPHANT,JASON ISBELL,0.521,0.139,9,-14.164,0,0.0369,0.817,5.65e-06,0.105,0.498,122.994,219787,0
162,LITTLE BIT OF EVERYTHING,KEITH URBAN,0.619,0.882,8,-5.99,1,0.0912,0.239,0.0,0.033,0.897,159.98,205707,1
163,JEALOUS OF THE ANGELS,DONNA TAGGART,0.589,0.129,0,-8.413,1,0.0384,0.953,0.0,0.107,0.427,125.066,249733,0
164,TRUCK YEAH,TIM MCGRAW,0.608,0.931,7,-3.278,1,0.0336,0.114,0.0,0.067,0.768,97.973,208400,1
165,CLOSE YOUR EYES,PARMALEE,0.551,0.863,11,-3.506,1,0.0322,0.0158,0.0,0.0843,0.817,143.952,214933,0
166,TRUCK YEAH,TIM MCGRAW,0.615,0.92,7,-4.167,1,0.032,0.108,0.0,0.102,0.776,97.994,209013,1
167,GETTIN' DOWN ON THE MOUNTAIN,CORB LUND,0.806,0.545,7,-6.915,1,0.0382,0.151,0.00136,0.0627,0.879,106.629,208080,0
168,EVERY STORM (RUNS OUT OF RAIN),GARY ALLAN,0.535,0.723,0,-6.984,1,0.0347,0.0419,3.55e-06,0.206,0.349,107.019,226080,1
169,HOME,DIERKS BENTLEY,0.61,0.69,11,-7.157,1,0.0378,0.463,0.0409,0.0842,0.462,118.038,238413,1
170,DIVE BAR BEAUTY QUEEN,MOONSHINE BANDITS,0.864,0.658,9,-4.853,1,0.174,0.00446,0.0,0.0865,0.243,105.02,219784,0
171,OUTTA MY HEAD,CRAIG CAMPBELL,0.681,0.747,6,-5.731,0,0.0329,0.0571,2.12e-06,0.171,0.282,106.977,212960,1
172,BIRMINGHAM,SHOVELS & ROPE,0.61,0.61,7,-7.071,1,0.0337,0.0117,0.0,0.134,0.442,82.523,240560,0
173,ROUND HERE,FLORIDA GEORGIA LINE,0.523,0.954,1,-3.051,1,0.0374,0.00385,1.65e-06,0.243,0.901,141.982,215120,1
174,HAVE YOU EVER SEEN THE RAIN,WILLIE NELSON,0.633,0.225,9,-14.885,1,0.0272,0.711,0.00546,0.0955,0.254,96.094,278653,0
175,TRAVELING ALONE,JASON ISBELL,0.564,0.404,2,-11.599,1,0.0283,0.15,7.61e-05,0.147,0.328,127.886,269693,0
176,CHAINSAW,THE BAND PERRY,0.608,0.732,2,-4.254,1,0.0251,0.168,0.0,0.0817,0.656,84.006,227840,0
177,DID IT FOR THE GIRL,GREG BATES,0.658,0.728,5,-4.916,1,0.0237,0.0183,6.26e-06,0.306,0.682,101.969,191293,1
178,BEAT THIS SUMMER,BRAD PAISLEY,0.563,0.722,6,-5.252,1,0.0407,0.313,0.0,0.393,0.801,150.039,281453,1
179,STEP OFF,KACEY MUSGRAVES,0.708,0.501,11,-8.489,1,0.0296,0.353,1.37e-05,0.144,0.46,77.495,182680,0
180,LOOK THE OTHER WAY,JUSTIN TOWNES EARLE,0.651,0.649,4,-6.847,1,0.027,0.334,3.92e-06,0.259,0.812,120.106,149760,0
181,14 MILES FROM HOME,SIX MARKET BLVD.,0.641,0.645,7,-7.208,1,0.0266,0.467,0.0,0.0925,0.24,103.023,255093,0
182,BANJO,RASCAL FLATTS,0.617,0.862,2,-6.356,1,0.0337,0.0186,0.0,0.161,0.769,101.971,256133,1
183,GIRLS LIKE THAT,KRIZZ KALIKO,0.936,0.828,10,-5.111,0,0.147,0.0555,0.0,0.067,0.37,98.0,198493,0
184,TIP IT ON BACK,DIERKS BENTLEY,0.503,0.78,3,-5.148,1,0.0323,0.522,0.16,0.138,0.737,137.936,206520,1
185,IF YOU AIN'T HERE TO PARTY,LUKE BRYAN,0.497,0.908,0,-4.332,1,0.0434,0.0279,0.0,0.317,0.802,160.049,233227,1
186,SOMEONE LIKE YOU - PIANO VOCAL,DAVID NAIL,0.612,0.263,2,-7.438,1,0.0298,0.877,0.0,0.108,0.216,119.848,320933,0
187,ONE OF THOSE NIGHTS,TIM MCGRAW,0.525,0.776,7,-5.598,1,0.0321,0.0114,0.0,0.117,0.413,127.046,236520,1
